Price,Location,Square_Feet,Bedrooms,Bathrooms,Year_Built,Lot_Size,Neighborhood,City
399256,Northeast,2272,3,4,2015,6905,Capitol Hill,Seattle
424558,Southwest,1662,4,2,2017,5972,Hawthorne,Seattle
545072,Central,1816,4,3,2022,4816,Brighton,Portland
372569,Central,1727,5,2,2009,4895,Capitol Hill,Portland
422267,Northeast,1984,2,2,2016,6513,Brighton,San Francisco
359262,Northeast,2126,2,1,2008,4429,Greenwood,Portland
332291,Northwest,1733,2,3,2001,5512,Greenwood,San Jose
353207,Northwest,2788,3,2,1993,3811,Greenwood,Seattle
361699,Central,1669,4,2,1989,5382,Hawthorne,San Francisco
428758,Central,2738,4,4,1990,4396,Capitol Hill,Portland
587926,Northwest,2674,4,3,2014,4850,Capitol Hill,San Francisco
342716,Northwest,2559,5,2,2002,5689,Brighton,Portland
366669,Northeast,1922,3,2,1987,6105,Brighton,San Francisco
394950,Southwest,2336,2,2,2000,4785,Greenwood,Seattle
431663,Northeast,1689,2,3,2016,6622,Hawthorne,Seattle
421084,Northwest,2564,5,3,2007,4315,Hawthorne,Seattle
502727,Central,2170,4,3,2010,6282,Brighton,Portland
205888,Northwest,2036,4,2,2007,5082,Brighton,San Francisco
209045,Central,1710,3,3,2021,6455,Capitol Hill,San Francisco
360329,Central,1208,3,1,2006,5081,Capitol Hill,San Francisco
487784,Central,1784,5,1,2019,4804,Brighton,San Jose
274748,Central,2645,2,3,2000,6109,Capitol Hill,Portland
159389,Southwest,2038,4,1,1988,5941,Brighton,Seattle
445694,Northwest,2132,3,2,2008,4958,Hawthorne,Seattle
419492,Northeast,2462,2,3,1994,6041,Greenwood,San Francisco
312783,Central,2922,4,2,2012,5367,Brighton,San Francisco
321156,Central,2730,3,1,2016,5647,Brighton,San Jose
322420,Northeast,1811,4,3,2015,5837,Capitol Hill,Portland
408842,Northeast,1422,4,4,2007,4094,Brighton,San Francisco
349894,Central,3143,4,3,1989,5502,Hawthorne,San Francisco
439525,Northeast,3107,4,2,2002,4037,Greenwood,Portland
171629,Northeast,2275,4,2,2007,4451,Capitol Hill,San Francisco
331451,Southwest,1691,3,1,2013,5390,Hawthorne,Seattle
309915,Northeast,2585,4,3,1984,6477,Greenwood,Portland
379492,Northwest,2156,4,2,1997,5266,Capitol Hill,Seattle
356956,Northwest,2154,2,3,1985,5145,Hawthorne,San Jose
463827,Northwest,2557,5,2,2021,5048,Brighton,San Francisco
251253,Central,2333,4,2,2002,5892,Capitol Hill,San Francisco
403639,Northwest,1725,5,3,2007,4380,Brighton,Portland
444666,Southwest,2070,5,3,2020,4094,Capitol Hill,San Jose
548531,Northwest,2464,3,3,1992,6852,Greenwood,Portland
361458,Central,2404,4,4,2004,5914,Capitol Hill,San Jose
425956,Southwest,2304,3,4,1986,4798,Capitol Hill,Portland
255690,Northwest,2573,3,4,1981,4857,Hawthorne,Portland
208643,Southwest,2055,5,3,1995,4944,Capitol Hill,San Francisco
467581,Southwest,2271,4,3,1981,4194,Greenwood,San Francisco
399555,Central,849,3,3,2015,5186,Hawthorne,San Jose
494281,Central,2020,4,2,1981,5522,Brighton,Seattle
290127,Southwest,2505,5,2,2017,6855,Capitol Hill,Seattle
441592,Northwest,2043,4,1,1989,5605,Greenwood,Portland
549505,Central,2013,4,2,1993,6242,Greenwood,San Francisco
433576,Southwest,1783,4,2,2006,5208,Capitol Hill,Portland
422126,Northeast,2601,3,2,1994,5041,Capitol Hill,San Jose
400684,Northeast,2419,3,4,2000,5493,Brighton,Portland
274329,Central,2530,4,3,1991,6356,Brighton,Portland
508445,Northwest,1509,3,1,2022,4901,Brighton,Portland
351131,Northeast,2135,4,2,2012,5722,Brighton,San Jose
440358,Northeast,2087,4,3,2019,5695,Brighton,San Jose
274957,Northeast,2087,4,3,2001,5475,Brighton,Portland
305643,Northwest,1953,3,4,2017,6362,Hawthorne,San Francisco
514806,Northwest,2061,3,4,1997,5542,Hawthorne,San Jose
372215,Central,2539,3,4,1981,5359,Greenwood,Seattle
516262,Central,1434,4,2,2008,5446,Hawthorne,Portland
393741,Northeast,2910,3,2,1986,3381,Capitol Hill,San Francisco
252648,Northwest,2393,4,3,2010,5341,Capitol Hill,San Jose
471365,Southwest,2183,2,2,2020,4434,Capitol Hill,Portland
352808,Northeast,2562,4,3,1997,5293,Greenwood,San Francisco
455895,Central,1619,3,2,1988,5476,Hawthorne,Seattle
402016,Northwest,1934,4,3,1987,5958,Capitol Hill,San Jose
276550,Central,2151,3,2,2012,7513,Hawthorne,San Jose
413143,Central,2746,3,2,1984,6844,Capitol Hill,Seattle
575697,Northwest,2181,5,2,1993,5489,Brighton,San Jose
439438,Northeast,2380,3,4,1992,6058,Hawthorne,San Francisco
395398,Northwest,1964,4,2,1990,5099,Hawthorne,San Jose
486027,Northeast,2394,5,4,1999,5691,Capitol Hill,Portland
416853,Central,2870,4,3,2002,5713,Hawthorne,Seattle
416762,Northwest,2598,5,3,2006,4519,Brighton,Portland
312669,Southwest,2167,3,3,1994,5039,Capitol Hill,San Jose
418707,Northeast,2470,3,3,2009,3802,Brighton,Portland
482835,Southwest,2431,3,2,1995,5324,Capitol Hill,San Francisco
333115,Northeast,2402,2,2,2019,5464,Hawthorne,Portland
513959,Northwest,2644,3,3,1997,5427,Capitol Hill,San Francisco
392663,Southwest,2641,3,3,2021,4498,Greenwood,San Francisco
328978,Northwest,2149,4,2,2002,5420,Capitol Hill,San Francisco
479810,Northeast,2456,5,3,2015,5662,Hawthorne,Seattle
377056,Northeast,2046,2,2,2017,5961,Brighton,Portland
460761,Northeast,1830,3,2,1987,5768,Brighton,San Francisco
376659,Northeast,2092,3,2,2018,5187,Greenwood,San Francisco
395213,Central,2169,3,2,2008,5358,Capitol Hill,Portland
439484,Northeast,1535,4,1,1991,5755,Capitol Hill,San Jose
423271,Southwest,2544,3,2,1997,5075,Brighton,Seattle
240357,Northeast,1093,2,2,1998,4646,Brighton,San Francisco
310300,Northwest,3285,4,1,2015,5121,Hawthorne,San Jose
474352,Central,2800,5,2,2012,5886,Greenwood,San Jose
389429,Southwest,2095,4,2,1984,6221,Brighton,San Jose
358101,Central,2203,4,1,2018,6432,Capitol Hill,San Francisco
291314,Central,2321,3,2,2007,4651,Brighton,San Francisco
313621,Central,1964,3,2,2005,7425,Hawthorne,San Francisco
238256,Northwest,2277,3,2,2022,4793,Capitol Hill,Portland
391897,Central,2142,3,3,2000,5272,Hawthorne,San Francisco
352124,Central,2162,5,2,2002,6689,Hawthorne,Seattle
322672,Northeast,2272,4,2,2000,3833,Hawthorne,Portland
394550,Northwest,1674,3,2,1990,5630,Greenwood,Seattle
429117,Southwest,2215,3,2,2021,5211,Capitol Hill,San Jose
567455,Southwest,2265,3,3,2018,4104,Capitol Hill,Portland
279049,Southwest,2251,4,2,1995,4119,Hawthorne,Portland
492750,Northwest,2113,3,2,2012,6622,Greenwood,Portland
477848,Southwest,2655,3,2,2006,6016,Brighton,Seattle
337672,Northwest,2058,4,2,1980,6448,Capitol Hill,Seattle
416258,Northeast,2290,3,1,1995,4460,Brighton,San Jose
363389,Northeast,2718,2,3,1984,5787,Capitol Hill,San Francisco
414855,Northwest,2168,2,2,1997,7757,Hawthorne,Seattle
520730,Southwest,2285,3,1,2020,5262,Capitol Hill,San Jose
448448,Northwest,2161,2,3,2013,5550,Hawthorne,San Francisco
440688,Northwest,2694,3,3,2004,5511,Capitol Hill,Portland
365575,Central,2096,4,3,2021,5390,Hawthorne,San Francisco
281275,Northwest,2713,4,2,2013,4720,Brighton,Seattle
383322,Central,2158,4,2,1994,5543,Brighton,San Jose
496528,Northeast,1856,5,2,1983,7127,Brighton,Portland
277826,Central,2471,3,3,1983,5449,Capitol Hill,Portland
315592,Northwest,2078,5,2,2004,6721,Greenwood,San Francisco
410101,Northeast,2448,3,1,2020,8356,Brighton,San Francisco
321227,Central,1108,3,3,1992,4686,Capitol Hill,Seattle
336598,Northwest,2202,3,3,2021,6040,Hawthorne,Portland
366112,Northeast,2016,2,2,2004,4335,Greenwood,San Francisco
290750,Central,1774,5,3,1982,5359,Greenwood,Portland
322070,Northwest,1978,3,3,2014,7995,Greenwood,San Jose
456274,Northwest,1970,3,2,1988,6146,Brighton,San Jose
295410,Southwest,2180,3,4,1993,5806,Brighton,Seattle
272170,Southwest,1653,2,2,2001,4317,Brighton,Portland
349598,Central,2326,3,3,1988,4894,Brighton,San Francisco
458556,Central,2746,2,3,2003,4664,Hawthorne,San Jose
384246,Central,2312,3,2,2002,4470,Capitol Hill,San Jose
362833,Northwest,2523,5,2,2016,6328,Greenwood,Seattle
403548,Central,2637,3,4,1994,6189,Capitol Hill,San Jose
260343,Northwest,2694,3,2,2015,5335,Greenwood,Seattle
439576,Central,2948,4,2,1993,4953,Greenwood,Portland
430674,Northwest,2000,5,2,1999,6226,Greenwood,San Francisco
367255,Northwest,1912,3,3,2018,7184,Greenwood,Portland
480473,Southwest,2513,3,4,2015,6491,Hawthorne,Portland
309800,Northeast,2483,5,2,2006,5609,Hawthorne,Portland
490232,Northwest,2510,3,3,1996,6422,Greenwood,San Francisco
412359,Central,2955,4,2,2005,6468,Greenwood,Portland
373075,Southwest,2204,3,4,2020,5652,Brighton,Portland
398410,Central,2370,5,2,1983,5651,Greenwood,Seattle
391418,Central,1807,5,1,1982,4972,Capitol Hill,Seattle
497622,Northwest,3054,4,1,1998,6328,Hawthorne,Seattle
313865,Northwest,2065,3,2,2020,5331,Capitol Hill,San Francisco
338998,Northeast,2076,3,2,2019,4520,Brighton,San Jose
482904,Northwest,2061,3,3,2018,4555,Hawthorne,San Jose
352357,Northwest,1942,5,2,1986,5459,Brighton,Portland
472042,Northeast,1908,5,4,2015,4554,Brighton,San Jose
535954,Central,1990,3,3,1998,8219,Capitol Hill,Portland
367856,Northeast,1653,4,3,1991,5987,Greenwood,Seattle
454508,Northeast,1885,3,2,1999,5006,Hawthorne,Portland
307704,Northeast,2979,3,3,2017,5684,Hawthorne,San Francisco
460378,Southwest,2494,4,3,1991,6235,Greenwood,San Jose
415953,Central,2570,3,3,2008,5717,Capitol Hill,Portland
437843,Southwest,2670,3,4,2009,4539,Brighton,Seattle
348354,Southwest,2933,2,2,1999,5390,Capitol Hill,San Francisco
267113,Northwest,1491,4,1,1983,5260,Brighton,Portland
440260,Northeast,1708,5,3,1981,5045,Hawthorne,Portland
234927,Northeast,1878,5,3,2009,4671,Greenwood,Portland
374611,Southwest,2012,4,2,2002,6375,Greenwood,San Francisco
475294,Northwest,2079,4,2,1985,5971,Hawthorne,Portland
415351,Northwest,2021,3,3,1997,5963,Brighton,Seattle
555867,Northwest,2287,5,2,2001,3647,Capitol Hill,Seattle
482008,Central,2214,4,2,2016,5101,Brighton,Seattle
347688,Southwest,1910,4,2,1983,6749,Greenwood,Seattle
402185,Central,1329,4,2,2022,5893,Capitol Hill,San Francisco
396210,Northwest,1802,4,2,1990,4336,Capitol Hill,Seattle
273425,Northwest,1980,2,4,2020,7166,Brighton,Seattle
324768,Northwest,2101,3,3,2014,3075,Brighton,San Jose
355139,Northeast,1748,4,4,1990,5627,Brighton,Seattle
237102,Southwest,2003,5,3,2013,7215,Capitol Hill,San Francisco
403799,Northeast,1747,4,2,1988,3931,Hawthorne,San Jose
380074,Central,2149,3,3,2010,5023,Capitol Hill,San Jose
266168,Northeast,1770,3,4,2021,4094,Greenwood,San Francisco
432337,Southwest,1860,4,4,2011,6911,Hawthorne,San Jose
457269,Northeast,1676,4,3,2022,4680,Hawthorne,Portland
418162,Northwest,2138,4,2,2014,6494,Brighton,Seattle
374074,Central,1853,3,1,1990,6888,Capitol Hill,Portland
447315,Central,2562,5,2,1996,4214,Greenwood,San Francisco
454417,Northwest,2362,4,4,2015,4004,Capitol Hill,Portland
424592,Northwest,2172,4,2,1981,5979,Brighton,San Francisco
334031,Northwest,1881,3,3,2003,6275,Capitol Hill,Portland
422128,Southwest,2352,3,2,1994,5429,Greenwood,Seattle
495638,Northeast,2476,5,3,2007,5525,Brighton,San Francisco
352269,Central,2257,2,1,1982,6979,Capitol Hill,San Francisco
567835,Northeast,2841,4,2,2008,5260,Greenwood,San Francisco
357949,Northwest,2383,3,2,1992,6876,Greenwood,San Jose
402592,Northwest,2565,4,3,2001,4923,Brighton,Seattle
346201,Northeast,2253,3,2,2010,7897,Brighton,San Jose
417861,Central,2470,3,3,1986,4615,Hawthorne,San Jose
260622,Southwest,1881,5,2,2005,6684,Hawthorne,Seattle
356316,Northeast,2016,4,3,2010,4533,Greenwood,San Francisco
312630,Northwest,2339,3,1,2017,6286,Brighton,San Jose
410827,Northwest,2336,3,3,2017,5492,Brighton,San Jose
479555,Southwest,2403,5,2,1983,5777,Capitol Hill,San Francisco
451680,Northeast,2640,3,3,2014,6165,Capitol Hill,Seattle
210267,Southwest,1630,4,2,2012,5745,Capitol Hill,Seattle
563365,Southwest,1810,3,3,1982,5657,Capitol Hill,Seattle
423622,Central,2291,5,4,1998,3641,Hawthorne,San Jose
337880,Central,1910,4,1,1988,6878,Capitol Hill,Seattle
412570,Northwest,3551,4,1,1998,7029,Brighton,Seattle
414095,Northeast,2406,2,3,1998,5393,Greenwood,San Jose
346652,Central,2168,5,3,2005,6057,Greenwood,Seattle
415833,Northwest,1993,3,2,1992,6865,Greenwood,Portland
351402,Northeast,2007,5,2,2001,6101,Hawthorne,Seattle
367651,Northwest,2212,3,1,1987,4968,Greenwood,Seattle
345097,Central,2244,4,2,2003,4298,Hawthorne,San Francisco
285386,Northwest,2017,2,2,2005,6134,Hawthorne,San Jose
411666,Northeast,2090,4,3,2020,5639,Greenwood,San Francisco
446823,Northeast,2737,3,2,2020,5494,Hawthorne,Portland
441190,Northwest,2753,3,2,1982,4738,Capitol Hill,Seattle
465594,Northeast,2300,3,3,1986,5159,Capitol Hill,San Francisco
425947,Northwest,1663,3,2,1981,5836,Capitol Hill,San Francisco
357381,Northeast,2415,3,3,2012,5205,Hawthorne,Portland
467173,Northwest,2821,3,3,1991,5532,Capitol Hill,Seattle
291398,Northwest,2747,5,2,1991,5468,Greenwood,San Francisco
327946,Northwest,2493,3,2,1989,6157,Greenwood,Seattle
322863,Southwest,2768,4,4,2020,4063,Hawthorne,Portland
486404,Northeast,2221,2,4,2006,5143,Hawthorne,Portland
475423,Central,2451,4,2,1997,4398,Capitol Hill,Seattle
438984,Northwest,1927,3,1,1983,5655,Brighton,Portland
485754,Southwest,2316,5,2,2019,4689,Greenwood,San Jose
329657,Central,2731,4,2,2002,6439,Brighton,San Francisco
427887,Northwest,1964,3,2,2000,5088,Capitol Hill,San Jose
389986,Central,1855,4,3,2015,4923,Hawthorne,San Jose
467750,Southwest,2238,3,3,2009,4666,Capitol Hill,Portland
390782,Central,2109,4,2,2000,5751,Brighton,Portland
369204,Northwest,2459,2,3,2002,4230,Capitol Hill,Seattle
443272,Central,2018,3,1,2000,5406,Hawthorne,San Jose
470093,Central,2887,3,1,1987,5383,Brighton,San Francisco
346532,Northwest,1684,4,2,2018,4977,Capitol Hill,Seattle
395113,Southwest,2701,3,1,1992,5718,Hawthorne,Seattle
315324,Southwest,1894,4,2,2019,5037,Capitol Hill,Seattle
200155,Central,1481,4,3,2001,5784,Capitol Hill,Portland
416036,Northeast,2295,2,2,1986,4955,Hawthorne,Portland
448712,Central,2098,4,3,2003,4756,Hawthorne,Seattle
420965,Northeast,1756,4,2,1984,5755,Capitol Hill,Portland
244035,Central,1527,5,1,2005,6307,Greenwood,Portland
371932,Southwest,2196,4,2,1989,8356,Capitol Hill,Seattle
222532,Central,2590,4,3,1990,5159,Hawthorne,San Francisco
509576,Central,2433,4,2,2019,6272,Greenwood,San Francisco
313115,Northeast,2222,3,3,2017,5055,Hawthorne,Portland
500432,Southwest,2391,3,4,1990,6256,Capitol Hill,San Francisco
475669,Northeast,2189,2,3,2009,6802,Brighton,San Francisco
327952,Central,1628,3,2,1983,5628,Hawthorne,Portland
309377,Northwest,1631,3,3,1981,6211,Hawthorne,San Francisco
428029,Central,2118,5,2,1992,5944,Brighton,Portland
332454,Central,2135,3,3,2018,5511,Hawthorne,San Jose
408198,Northeast,2540,4,2,1996,5073,Hawthorne,Seattle
361373,Northwest,2502,4,2,2002,5149,Hawthorne,San Francisco
257507,Northwest,2442,3,2,1989,4177,Brighton,Seattle
221562,Northeast,2087,2,2,1992,6537,Capitol Hill,Seattle
418134,Southwest,1647,4,2,2021,7371,Hawthorne,Portland
355075,Northwest,2364,4,3,2018,4090,Greenwood,San Francisco
355752,Northwest,2410,5,3,2021,6538,Capitol Hill,San Francisco
455669,Northeast,1244,3,2,2008,5455,Capitol Hill,San Jose
493875,Southwest,1866,5,2,1995,4860,Greenwood,San Francisco
378196,Southwest,1923,3,2,1982,5643,Greenwood,San Francisco
372752,Central,2247,4,2,2015,4696,Greenwood,Portland
440011,Central,1878,4,4,1983,5734,Brighton,Seattle
291445,Northeast,2184,2,3,2015,5206,Hawthorne,San Jose
417852,Southwest,2115,2,2,1995,5156,Capitol Hill,San Francisco
444150,Northeast,2136,2,2,2020,6676,Greenwood,San Francisco
454418,Central,1913,3,3,1985,3750,Hawthorne,San Jose
245059,Northeast,1944,4,3,2021,4932,Hawthorne,Portland
339091,Northeast,1767,3,2,2007,3520,Brighton,San Francisco
329738,Northwest,2352,4,2,2015,5630,Capitol Hill,San Francisco
407990,Northwest,2428,3,1,2002,5005,Hawthorne,San Jose
438459,Northwest,1891,4,2,1991,4778,Greenwood,Seattle
519736,Central,2808,4,2,2021,5782,Greenwood,San Francisco
360402,Northeast,2074,4,1,2010,6111,Brighton,San Francisco
360194,Northwest,2812,4,3,1991,6682,Greenwood,Seattle
491973,Northwest,1943,3,2,2011,8430,Greenwood,San Francisco
423726,Northwest,1389,4,4,2004,4930,Brighton,Seattle
501412,Central,2360,3,2,2008,4825,Brighton,Portland
423098,Central,2299,3,1,1998,5504,Greenwood,Seattle
307430,Northeast,2213,3,2,2001,5587,Capitol Hill,Seattle
293349,Northeast,1943,4,2,2003,7233,Capitol Hill,San Francisco
275879,Northeast,2186,4,4,2012,6021,Brighton,San Francisco
452964,Northwest,1995,4,1,2015,4555,Capitol Hill,San Jose
495087,Southwest,2079,3,2,2019,4499,Capitol Hill,San Francisco
547948,Central,2536,3,4,1995,6181,Capitol Hill,San Francisco
467448,Northwest,2273,5,2,1981,5292,Brighton,Seattle
493027,Northwest,2443,4,1,1987,6915,Capitol Hill,Portland
353598,Northeast,2107,3,2,1992,6015,Greenwood,San Francisco
307486,Northeast,2063,4,2,2009,4455,Greenwood,Seattle
468006,Northwest,1738,3,2,1980,4324,Brighton,San Jose
433414,Central,2051,3,2,1991,5845,Capitol Hill,San Jose
408595,Central,871,3,3,1986,5158,Hawthorne,Portland
430989,Northwest,1963,3,3,1993,6639,Hawthorne,Portland
425854,Southwest,2167,3,1,2021,5839,Greenwood,Portland
502705,Southwest,2425,5,2,2014,5819,Greenwood,Seattle
503598,Central,2092,4,2,2007,4270,Hawthorne,San Francisco
443537,Northeast,2339,3,2,1991,5022,Brighton,Seattle
467664,Southwest,1328,4,2,2019,5452,Capitol Hill,San Jose
441125,Southwest,2177,5,3,2003,3625,Hawthorne,San Jose
363106,Northeast,1528,3,3,1980,6123,Capitol Hill,San Francisco
460525,Southwest,1716,4,2,1996,6353,Hawthorne,Portland
288440,Northwest,2125,4,3,2017,4970,Greenwood,San Jose
484311,Southwest,2710,3,2,2007,6768,Capitol Hill,Portland
304438,Northeast,2348,3,2,2012,6724,Brighton,Seattle
422864,Northwest,2207,3,2,2003,6023,Capitol Hill,Portland
332387,Southwest,2192,4,2,1985,5439,Capitol Hill,Seattle
444271,Central,1914,3,3,2000,6495,Hawthorne,San Francisco
397285,Northwest,1982,4,2,1983,4009,Brighton,Portland
272419,Northwest,2370,4,2,2012,5574,Greenwood,San Francisco
433655,Central,1645,3,4,1989,4655,Capitol Hill,Portland
353766,Central,2437,5,2,2015,4837,Capitol Hill,San Jose
470491,Southwest,2044,5,1,1992,5949,Hawthorne,San Francisco
400106,Southwest,2530,3,2,2015,4695,Greenwood,Portland
431633,Northeast,2584,5,2,1988,3969,Hawthorne,San Francisco
323394,Northeast,1530,2,4,2010,7720,Brighton,Portland
352853,Northwest,1967,2,2,1983,4895,Greenwood,Seattle
363308,Central,1857,3,4,1999,4656,Brighton,San Francisco
468536,Central,1474,4,2,1987,6694,Hawthorne,San Jose
534190,Northeast,1786,4,2,2006,4897,Greenwood,San Francisco
335586,Northwest,3176,3,2,2015,4230,Brighton,Seattle
486147,Northwest,2443,3,3,1988,4584,Brighton,Seattle
226425,Northeast,2966,3,2,2022,5068,Hawthorne,San Jose
304464,Northeast,2531,5,3,2003,4429,Greenwood,Seattle
323297,Northeast,1903,5,1,2016,4667,Brighton,San Jose
291799,Southwest,2047,4,2,2020,5052,Capitol Hill,Portland
273312,Northwest,2435,4,2,2019,6471,Greenwood,Seattle
433039,Northwest,2375,4,3,2009,7572,Greenwood,Portland
382874,Northwest,1969,3,2,2005,6608,Capitol Hill,Portland
430352,Northeast,1596,3,2,1983,5272,Greenwood,Seattle
455237,Northeast,3515,4,2,1980,4089,Greenwood,San Jose
421249,Northeast,2143,4,3,1999,6201,Capitol Hill,San Jose
452621,Northeast,2069,2,3,2007,4476,Hawthorne,San Jose
394437,Central,2245,5,3,2003,5130,Brighton,Seattle
305040,Northeast,2102,4,2,2007,7115,Capitol Hill,Portland
484625,Southwest,2249,3,4,2007,7204,Greenwood,San Francisco
352871,Central,2714,4,3,1984,5678,Brighton,San Francisco
325152,Central,2150,5,2,2011,6726,Brighton,Seattle
385766,Northeast,1734,2,2,2009,6691,Brighton,San Francisco
326975,Northwest,2135,4,2,2000,6157,Hawthorne,Portland
366605,Northeast,2014,3,2,2021,5228,Greenwood,San Francisco
427524,Northwest,2769,3,3,1995,4944,Greenwood,San Jose
427867,Northeast,2668,4,3,1987,5544,Brighton,Portland
328173,Northeast,2243,3,3,1991,4216,Brighton,Seattle
360983,Northwest,1688,2,2,2011,5022,Hawthorne,Seattle
485946,Northwest,1709,2,2,2004,6098,Hawthorne,San Jose
439712,Northwest,2206,2,2,1982,4870,Brighton,San Francisco
566005,Northwest,2334,3,2,2005,7044,Greenwood,Seattle
494410,Southwest,2050,4,3,2015,5746,Capitol Hill,Seattle
491543,Northwest,2007,3,2,1996,6282,Hawthorne,Portland
288970,Northeast,1962,4,3,2006,5286,Greenwood,Portland
461108,Northeast,2190,4,3,2001,6131,Hawthorne,Portland
395751,Southwest,1246,3,3,2017,4370,Greenwood,Portland
355921,Northwest,1759,4,2,2014,5923,Brighton,Seattle
413441,Northeast,1949,4,3,1986,6016,Hawthorne,Portland
475616,Southwest,2683,3,4,1982,6783,Capitol Hill,San Jose
440066,Northeast,1874,3,3,1985,3493,Brighton,San Jose
329722,Southwest,2272,4,3,1992,4828,Hawthorne,Portland
459396,Southwest,2290,5,3,1994,3719,Brighton,Portland
348992,Central,2719,3,2,2005,4660,Capitol Hill,San Francisco
417334,Central,2705,3,3,2012,5392,Hawthorne,Portland
375731,Northwest,2176,3,3,1994,6090,Hawthorne,Seattle
382490,Central,2009,2,3,2018,7746,Hawthorne,San Jose
461299,Southwest,1934,4,3,2020,6850,Greenwood,San Jose
316784,Northeast,2103,3,2,1993,5012,Greenwood,Seattle
555615,Northeast,2026,3,2,1998,6220,Hawthorne,Portland
254313,Northwest,2421,3,2,2007,6725,Brighton,San Francisco
352186,Central,2368,2,2,2003,5400,Brighton,San Jose
